MOOTMISE_AEG;MOODETUD_TUHIKAIK_PM;MOODETUD_POORETEL_PM;MOODETUD_TUHIKAIK_CO;MOODETUD_POORETEL_CO;MOODETUD_POORETEL_CO_CORR;MOODETUD_TUHIKAIK_HC;MOODETUD_POORETEL_HC;MOODETUD_TUHIKAIK_CO2;MOODETUD_POORETEL_CO2;MOODETUD_TUHIKAIK_O2;MOODETUD_POORETEL_O2;MOODETUD_POORETEL_LAMBDA;MOODETUD_SUITSUSUS;POORETE_TOSTMISE_AEG;TYHIKAIGU_POORDED;MAX_POORDED
06.11.2018 8:27:00;;;;;;;;;;;;;0,19;0,59;699;4550
06.11.2018 8:30:00;950;2820;0,002;0;0;8;5;15,1;14,91;0,03;0,09;1,004;;;;
06.11.2018 8:45:00;;;;;;;;;;;;;0,53;0,13;700;4560
06.11.2018 9:03:00;670;2430;0;0;;1;1;13,9;14,4;2,21;0,55;1,03;;;;
06.11.2018 9:18:00;;;;;;;;;;;;;0,24;0,45;800;3980
06.11.2018 9:20:00;710;2600;0,01;0,01;;3;3;14,5;14,3;0,06;0,36;1,02;;;;
06.11.2018 9:24:00;;;;;;;;;;;;;0,13;2,42;680;3060
06.11.2018 9:24:00;;;;;;;;;;;;;0,02;0,97;799;3830
06.11.2018 9:24:00;;;;;;;;;;;;;0,06;1,08;800;3830
06.11.2018 9:33:00;;;;;;;;;;;;;0,05;0,45;640;2500
06.11.2018 9:39:00;;;;;;;;;;;;;0,04;0,13;779;2590
06.11.2018 9:39:00;742;2480;0,05;0,05;;11;13;15,2;15,4;0,39;0,06;1;;;;
06.11.2018 9:46:00;780;2510;0,02;0,11;;8;11;14,5;14,6;0,27;0,15;1;;;;
06.11.2018 9:52:00;;;;;;;;;;;;;0,18;0,2;862;2460
06.11.2018 9:58:00;;;;;;;;;;;;;1,06;1,36;720;4940
06.11.2018 10:04:00;672;2623;0;0;;1;2;14,5;14,9;2,34;0,23;1,01;;;;
06.11.2018 10:05:00;;;;;;;;;;;;;0;0,4;888;2500
06.11.2018 10:05:00;;;;;;;;;;;;;0;0,5;890;2460
06.11.2018 10:16:00;625;2812;0,01;0,01;;5;5;14,8;14,9;0,21;0,03;1;;;;
06.11.2018 10:26:00;;;;;;;;;;;;;0,94;1,76;750;4900
06.11.2018 10:31:00;;;;;;;;;;;;;0,82;2,48;840;4650
06.11.2018 10:36:00;;;;;;;;;;;;;1,26;1,25;840;4040
06.11.2018 10:37:00;670;2660;0;0;;9;8;14,3;14,4;0,67;0,28;1,01;;;;
06.11.2018 10:38:00;746;2744;0,21;0,11;;66;63;14,6;14,7;0,3;0,19;1;;;;
06.11.2018 10:39:00;;;;;;;;;;;;;1,14;3,03;800;4920
06.11.2018 10:44:00;812;2907;0,01;0,01;;5;6;14,6;14,9;0,28;0,05;1;;;;
06.11.2018 10:53:00;;;;;;;;;;;;;0;1,21;780;3890
06.11.2018 10:56:00;810;2490;0,07;0,18;;60;67;14,9;14,6;0,14;0,39;1,01;;;;
06.11.2018 11:01:00;;;;;;;;;;;;;0;0,13;978;2580
06.11.2018 11:02:00;543;2183;0,01;0,01;;5;5;14,9;15;0,09;0,08;1;;;;
06.11.2018 11:02:00;;;;;;;;;;;;;1,5;1,64;830;4730
06.11.2018 11:07:00;;;;;;;;;;;;;0,05;0,84;820;5070
06.11.2018 11:13:00;820;2640;0,01;0,01;;6;7;14,5;14,9;0,27;0,1;1;;;;
06.11.2018 11:17:00;758;2391;0,045;0,063;0,063;45;63;15,12;15,15;0,04;0,06;0,998;;;;
06.11.2018 11:25:00;840;2800;0;0;;9;7;14,3;14,5;0,93;0,49;1,02;;;;
06.11.2018 11:26:00;861;2681;0,21;0,15;;57;86;14,8;14,8;0,02;0,05;0,99;;;;
06.11.2018 11:29:00;;;;;;;;;;;;;2,74;2,31;780;4870
06.11.2018 11:29:00;;;;;;;;;;;;;4,07;1,94;780;4840
06.11.2018 11:29:00;;;;;;;;;;;;;4,1;1,88;780;4840
06.11.2018 11:30:00;;;;;;;;;;;;;0,35;1,11;850;4940
06.11.2018 11:33:00;810;3060;0,08;0,19;;53;22;14,6;14,7;0,51;0,25;1,01;;;;
06.11.2018 11:41:00;;;;;;;;;;;;;0,01;1,24;800;5170
06.11.2018 11:54:00;840;3000;0;0;0;3;4;15,1;14,97;0,38;0,63;1,029;;;;
06.11.2018 11:54:00;;;;;;;;;;;;;0;0,76;600;1940
06.11.2018 11:58:00;;;;;;;;;;;;;0;6,88;780;2500
06.11.2018 12:02:00;;;;;;;;;;;;;0,13;1,68;750;4580
06.11.2018 12:07:00;;;;;;;;;;;;;0;1,36;700;4580
06.11.2018 12:12:00;;;;;;;;;;;;;0,58;1,35;850;4570
06.11.2018 12:13:00;812;2284;0,14;0,13;;5;5;14,8;14,8;0,17;0,16;1;;;;
06.11.2018 12:17:00;850;2970;0,01;0,01;;4;3;14,9;14,9;0,01;0,01;1;;;;
06.11.2018 12:19:00;;;;;;;;;;;;;0,94;2,26;700;3930
06.11.2018 12:19:00;;;;;;;;;;;;;2,21;2,13;702;4100
06.11.2018 12:27:00;750;2340;0;0;;7;7;14,8;14,9;0,05;0,03;1;;;;
06.11.2018 12:30:00;810;2260;0,06;0,06;;1;2;14,8;14,9;0,17;0,06;1;;;;
06.11.2018 12:31:00;798;2556;0,09;0,13;;12;9;15;15,2;0,59;0,1;1;;;;
06.11.2018 12:38:00;700;2190;0;0,08;;5;8;13,5;13,5;0;0;1;;;;
06.11.2018 12:43:00;;;;;;;;;;;;;0,57;3,48;800;4830
06.11.2018 12:48:00;;;;;;;;;;;;;3,23;2;770;4840
06.11.2018 12:48:00;;;;;;;;;;;;;1,92;2,18;780;4880
06.11.2018 12:48:00;;;;;;;;;;;;;2,87;2,43;770;4800
06.11.2018 12:53:00;;;;;;;;;;;;;0,8;0,9;850;5170
06.11.2018 13:01:00;;;;;;;;;;;;;0,7;0,95;870;3980
06.11.2018 13:03:00;600;2510;0;0;0;4;3;13,72;13,34;0,7;0,49;1,026;;;;
06.11.2018 13:05:00;797;2571;0,15;0,07;;8;8;15;15,3;0,68;0,07;1;;;;
06.11.2018 13:19:00;;;;;;;;;;;;;2,6;2,12;670;4720
06.11.2018 13:19:00;;;;;;;;;;;;;1,63;1,87;670;4690
06.11.2018 13:27:00;720;2360;0,01;0,01;;3;3;14,9;14,8;0;0;1;;;;
06.11.2018 13:38:00;700;3530;0,168;0,188;0,188;58;66;15,43;15,36;0,17;0,61;1,019;;;;
06.11.2018 14:01:00;;;;;;;;;;;;;0,46;0,9;770;3950
06.11.2018 14:01:00;835;2713;0,02;0,01;;2;1;14,9;15;0;0;1;;;;
06.11.2018 14:06:00;734;2643;0,01;0,01;;4;4;14,4;14,6;0,77;0,62;1,03;;;;
06.11.2018 14:08:00;760;2591;0,01;0,01;;3;7;15,3;15,4;0;0;1;;;;
06.11.2018 14:12:00;;;;;;;;;;;;;0,02;1,74;800;4520
06.11.2018 14:17:00;765;2389;0,01;0,03;;8;9;15,1;15,2;0,09;0,23;1,01;;;;
06.11.2018 14:24:00;643;2349;0,01;0,01;;10;10;14,7;14,7;0,26;0,16;1,01;;;;
06.11.2018 14:27:00;721;2546;0,01;0,01;;6;6;14,9;14,9;0,04;0,06;1;;;;
06.11.2018 14:36:00;;;;;;;;;;;;;0,3;0,97;695;4540
06.11.2018 14:38:00;659;3367;0,224;0,218;0,218;49;55;15,26;14,96;0,08;0,16;0,998;;;;
06.11.2018 14:45:00;760;2080;0;0;0;8;7;15,48;15,43;0,07;0,13;1,006;;;;
06.11.2018 14:54:00;;;;;;;;;;;;;0,06;0,1;730;4610
06.11.2018 14:59:00;653;2637;0,02;0,19;;11;22;14;14,5;2,5;0,61;1,02;;;;
06.11.2018 15:01:00;730;2390;0,018;0;0;5;3;15,46;15,46;0,05;0,07;1,003;;;;
06.11.2018 15:08:00;;;;;;;;;;;;;1,33;1,44;800;4410
06.11.2018 15:08:00;900;2510;0;0,01;;7;6;14,7;14,8;0,45;0,19;1,01;;;;
06.11.2018 15:21:00;;;;;;;;;;;;;0,45;0,81;840;3920
06.11.2018 15:23:00;692;2256;0,12;0,14;;90;60;15,4;15,2;0,03;0,14;1;;;;
06.11.2018 15:26:00;730;2800;0,01;0,01;;4;6;15;15;0,06;0,04;1;;;;
06.11.2018 15:28:00;850;2940;0,2;0,182;0,182;84;86;15,45;15,34;0,22;0,26;1,002;;;;
06.11.2018 15:29:00;;;;;;;;;;;;;0,04;0,1;870;4930
06.11.2018 15:33:00;760;2110;0,02;0,01;;5;5;14,8;14,9;0,2;0,08;1;;;;
06.11.2018 15:46:00;892;3216;0,007;0,004;0,004;15;14;15,22;15,12;0,27;0,42;1,019;;;;
06.11.2018 15:47:00;;;;;;;;;;;;;0,07;0,96;780;3740
06.11.2018 15:51:00;;;;;;;;;;;;;0,14;1,99;749;4570
06.11.2018 15:56:00;690;2470;0;0,01;;0;1;14;14,7;1,96;0,61;1,03;;;;
06.11.2018 15:59:00;850;2630;0,01;0,08;;20;46;14,8;14,8;0,65;0,66;1,03;;;;
06.11.2018 15:59:00;690;2110;0,01;0,01;;9;9;14,6;14,6;0,44;0,4;1,02;;;;
06.11.2018 15:59:00;;;;;;;;;;;;;0,73;1,01;800;3990
06.11.2018 16:09:00;761;2750;0;0,01;;1;2;15,2;15,3;0,12;0,07;1;;;;
06.11.2018 16:09:00;;;;;;;;;;;;;0;2,99;700;4380
06.11.2018 16:11:00;605;2308;0,17;0,19;;95;63;15;15;0,54;0,24;1;;;;
06.11.2018 16:16:00;752;2832;0;0;;7;4;13,6;14,7;6,17;0,55;1,03;;;;
06.11.2018 16:26:00;;;;;;;;;;;;;1,24;1,1;780;4610
06.11.2018 16:27:00;730;2910;0,01;0,031;0,031;16;24;15,24;14,95;0,26;0,33;1,013;;;;
06.11.2018 16:37:00;950;2970;0,005;0,009;0,009;5;5;14,99;15,05;0,11;0,4;1,018;;;;
06.11.2018 16:42:00;;;;;;;;;;;;;0,01;0,13;829;2500
06.11.2018 16:49:00;;;;;;;;;;;;;2,18;0,86;820;4690
06.11.2018 16:50:00;;;;;;;;;;;;;0,17;1,38;790;4930
06.11.2018 16:54:00;730;2410;0,01;0,01;;1;1;14,5;14,9;1,05;0,38;1,02;;;;
06.11.2018 16:57:00;732;2573;0,03;0,02;;32;20;15;15,3;0,29;0,04;1;;;;
06.11.2018 17:06:00;660;2220;0,01;0,01;;7;7;14,2;14,5;1,15;0,58;1,03;;;;
06.11.2018 17:18:00;;;;;;;;;;;;;1,33;0,38;800;5170
06.11.2018 17:19:00;700;2150;0,004;0,004;0,004;16;14;15,38;15,37;0;0,01;1;;;;
06.11.2018 17:24:00;646;2430;0,01;0,01;;3;3;15;15,2;0,68;0,22;1,01;;;;
06.11.2018 17:35:00;;;;;;;;;;;;;0,33;1,96;820;5000
06.11.2018 17:43:00;710;2240;0,044;0,102;0,102;23;23;15,23;15,26;0,09;0,21;1,006;;;;
06.11.2018 17:49:00;650;2620;0,01;0,07;;13;21;14,7;14,9;0,68;0,15;1;;;;
06.11.2018 17:51:00;760;2771;0,08;0,02;;22;23;15,1;15,1;0,19;0,59;1,03;;;;
06.11.2018 17:55:00;;;;;;;;;;;;;0,27;1,18;770;5090
06.11.2018 18:08:00;;;;;;;;;;;;;0,06;1,26;850;4620
06.11.2018 18:17:00;;;;;;;;;;;;;0,14;0,13;600;2120
06.11.2018 18:17:00;820;2830;0,1;0,12;;12;18;14,1;15;3,57;0,09;1;;;;
06.11.2018 18:40:00;900;2600;0,03;0,1;;35;36;14,3;14,5;0,95;0,45;1,02;;;;
06.11.2018 18:42:00;700;2250;0,01;0,01;;14;52;15,2;15,3;0,22;0,1;1;;;;
06.11.2018 19:23:00;;;;;;;;;;;;;0,02;1,07;580;4500
06.11.2018 19:45:00;730;2640;0,03;0,05;;15;2;14,9;15;0,16;0,41;1,02;;;;
07.11.2018 8:00:00;709;2437;0,01;0,01;;8;8;15,4;15,4;0,15;0,04;1;;;;
07.11.2018 8:26:00;810;2420;0,185;0,092;0,092;8;7;15,41;15,4;0,04;0,07;1;;;;
07.11.2018 9:16:00;782;2483;0,02;0,02;;1;1;11;14,5;5,17;0,35;1,02;;;;
07.11.2018 9:19:00;;;;;;;;;;;;;0,01;1,03;830;4740
07.11.2018 9:30:00;;;;;;;;;;;;;0,44;2,57;700;4310
07.11.2018 9:32:00;;;;;;;;;;;;;0;1,28;840;4760
07.11.2018 9:32:00;746;2355;0,01;0,01;;1;2;14,9;15;0,09;0,03;1;;;;
07.11.2018 9:40:00;800;2390;0,45;0,28;;78;49;13,2;14,5;2,13;0,41;1,01;;;;
07.11.2018 9:46:00;738;2091;0,01;0,01;;3;2;15;15,1;0,37;0,21;1,01;;;;
07.11.2018 9:49:00;630;2580;0,001;0,016;0,016;6;5;15,58;15,55;0,04;0,06;1,002;;;;
07.11.2018 9:53:00;790;2700;0;0,01;;9;22;14,3;14,6;1,06;0,32;1,01;;;;
07.11.2018 9:59:00;747;2487;0,01;0,01;;0;0;14,9;15,1;0,59;0,13;1,01;;;;
07.11.2018 10:03:00;734;2442;0,16;0,171;0,171;73;39;14,84;14,84;0,12;0,04;0,995;;;;
07.11.2018 10:06:00;940;2650;0,22;0,24;;78;80;14,3;14,3;0,56;0,47;1,01;;;;
07.11.2018 10:07:00;;;;;;;;;;;;;0,04;1,29;830;5040
07.11.2018 10:08:00;750;2484;0,01;0,01;;2;1;14,4;14,6;1,28;0,31;1,01;;;;
07.11.2018 10:15:00;;;;;;;;;;;;;0,02;1,05;780;3780
07.11.2018 10:18:00;;;;;;;;;;;;;0;1,32;707;4520
07.11.2018 10:18:00;;;;;;;;;;;;;0,01;1,7;700;4570
07.11.2018 10:25:00;;;;;;;;;;;;;0,01;1,07;830;5040
07.11.2018 10:33:00;800;2620;0,02;0,02;;6;6;14,8;14,9;0,82;0,09;1;;;;
07.11.2018 10:44:00;;;;;;;;;;;;;0,01;0,41;780;2510
07.11.2018 11:01:00;;;;;;;;;;;;;1,5;1,44;800;4890
07.11.2018 11:18:00;910;2150;0,143;0;0;15;5;15,32;15,43;0,35;0,27;1,012;;;;
07.11.2018 11:22:00;;;;;;;;;;;;;0,01;1,05;800;4150
07.11.2018 11:22:00;;;;;;;;;;;;;0,49;1,25;750;4970
07.11.2018 11:29:00;712;2532;0,05;0,01;;5;6;15,1;15,2;0,3;0,02;1;;;;
07.11.2018 11:31:00;712;2787;0,02;0,03;;3;3;14,5;14,5;0,62;0,6;1,03;;;;
07.11.2018 11:42:00;726;2570;0,01;0,01;;1;1;13,4;13,6;0,62;0,53;1,03;;;;
07.11.2018 11:51:00;;;;;;;;;;;;;0,85;2,16;830;4820
07.11.2018 11:53:00;778;2117;0,05;0,05;;8;7;15,1;15;0,38;0,54;1,02;;;;
07.11.2018 12:05:00;;;;;;;;;;;;;0,09;1,54;780;5080
07.11.2018 12:15:00;;;;;;;;;;;;;0,16;0,67;780;2610
07.11.2018 12:21:00;900;2945;0,01;0,02;;78;83;15;15,1;0,3;0,29;1,01;;;;
07.11.2018 12:28:00;;;;;;;;;;;;;0,61;1,08;850;4760
07.11.2018 12:31:00;800;2370;0,001;0,003;0,003;19;19;15,06;15,11;0,19;0,48;1,021;;;;
07.11.2018 12:38:00;;;;;;;;;;;;;2,16;1,28;900;5030
07.11.2018 12:38:00;;;;;;;;;;;;;3,02;1,28;900;5030
07.11.2018 12:38:00;;;;;;;;;;;;;2,78;1,27;900;5030
07.11.2018 12:46:00;;;;;;;;;;;;;0,03;1,06;700;4400
07.11.2018 12:51:00;815;2576;0,01;0,01;;6;7;14,8;15,2;0,6;0,03;1;;;;
07.11.2018 12:52:00;;;;;;;;;;;;;0,94;1,25;760;4780
07.11.2018 12:54:00;660;2250;0,01;0,05;;1;1;15,1;15,1;0,3;0,21;1,01;;;;
07.11.2018 13:01:00;821;2148;0,02;0,06;;41;28;15,1;15,1;0,18;0,05;1;;;;
07.11.2018 13:08:00;;;;;;;;;;;;;0,31;2,1;550;2100
07.11.2018 13:08:00;750;2190;0,061;0,1;0,1;59;91;15,16;15,12;0,05;0,15;0,999;;;;
07.11.2018 13:18:00;;;;;;;;;;;;;0,48;2,64;900;4380
07.11.2018 13:18:00;722;2428;0,001;0,001;0,001;25;26;14,99;15;0,03;0,04;1;;;;
07.11.2018 13:25:00;;;;;;;;;;;;;0,33;0,8;780;3900
07.11.2018 13:31:00;;;;;;;;;;;;;0,03;1,04;820;5080
07.11.2018 13:33:00;750;2690;0,01;0,01;;46;72;14,3;14,5;0,8;0,51;1,02;;;;
07.11.2018 13:35:00;;;;;;;;;;;;;0,2;0,06;890;2020
07.11.2018 13:43:00;750;2300;0,013;0,012;0,012;85;83;15,25;15,23;0,09;0,16;1,003;;;;
07.11.2018 13:58:00;770;3460;0,124;0,091;0,092;16;17;14,66;14,68;0,7;0,7;1,03;;;;
07.11.2018 14:02:00;750;2690;0,03;0,04;;12;14;13,7;14,6;1,86;0,46;1,02;;;;
07.11.2018 14:03:00;;;;;;;;;;;;;0,26;0,16;776;2700
07.11.2018 14:11:00;;;;;;;;;;;;;0;1,06;700;4300
07.11.2018 14:11:00;;;;;;;;;;;;;0;1,2;700;4600
07.11.2018 14:14:00;697;2230;0,01;0,01;;6;5;14,9;15,2;0,5;0,04;1;;;;
07.11.2018 14:18:00;;;;;;;;;;;;;1,09;0,46;798;4030
07.11.2018 14:21:00;814;2175;0,01;0,01;;1;1;15;15,1;0,46;0,08;1;;;;
07.11.2018 14:27:00;;;;;;;;;;;;;0,48;2,38;790;3400
07.11.2018 14:39:00;;;;;;;;;;;;;0,03;1,5;510;2110
07.11.2018 14:46:00;;;;;;;;;;;;;0,11;1,25;750;5090
07.11.2018 14:50:00;;;;;;;;;;;;;0,18;0,4;778;4690
07.11.2018 14:50:00;;;;;;;;;;;;;0,01;0,11;780;3750
07.11.2018 15:02:00;;;;;;;;;;;;;0;0,37;780;2500
07.11.2018 15:09:00;;;;;;;;;;;;;0,91;0,86;830;4010
07.11.2018 15:10:00;;;;;;;;;;;;;0,6;1,17;750;4690
07.11.2018 15:21:00;;;;;;;;;;;;;0,03;1,03;560;2280
07.11.2018 15:27:00;;;;;;;;;;;;;1,18;1,09;740;4830
07.11.2018 15:29:00;739;2455;0,01;0,01;;8;7;14,9;15,2;0,56;0,03;1;;;;
07.11.2018 15:29:00;650;2960;0;0;0;33;31;15,14;15,14;0,13;0,42;1,018;;;;
07.11.2018 15:30:00;760;2260;0,02;0,02;;98;95;14,9;14,9;0,1;0,08;1;;;;
07.11.2018 15:30:00;754;2560;0,01;0,01;;4;2;15;15,1;0,91;0,26;1,01;;;;
07.11.2018 15:48:00;660;2390;0,02;0,07;;18;25;14,7;14,8;0,41;0,13;1;;;;
07.11.2018 15:50:00;702;2609;0,03;0,04;;3;4;14,8;14,8;0,46;0,27;1,01;;;;
07.11.2018 15:59:00;990;2640;0;0;0;7;7;14,9;14,84;0,64;0,58;1,027;;;;
07.11.2018 15:59:00;744;2030;0,01;0,01;;9;10;15,1;15;0,18;0,32;1,01;;;;
07.11.2018 16:01:00;697;2546;0,01;0,01;;2;3;14,6;15;1,48;0,56;1,03;;;;
07.11.2018 16:02:00;;;;;;;;;;;;;0,01;0,15;699;3960
07.11.2018 16:06:00;850;2820;0,053;0;0;7;4;15,44;15,46;0,06;0,12;1,005;;;;
07.11.2018 16:07:00;800;2900;0,1;0,1;;52;63;14,6;14,6;0,32;0,49;1,02;;;;
07.11.2018 16:09:00;778;2394;0,01;0,01;;3;2;15;15,3;0,53;0,08;1;;;;
07.11.2018 16:09:00;;;;;;;;;;;;;0,75;0,78;1050;4290
07.11.2018 16:21:00;701;2535;0,01;0,01;;6;5;14,9;15,1;0,64;0,04;1;;;;
07.11.2018 16:32:00;;;;;;;;;;;;;1,08;1,98;760;3970
07.11.2018 16:34:00;;;;;;;;;;;;;1,8;0,98;720;4270
07.11.2018 16:46:00;;;;;;;;;;;;;1,71;1,99;830;4580
07.11.2018 16:53:00;803;2423;0,01;0,01;;4;3;15;15,2;0,62;0,22;1,01;;;;
07.11.2018 16:56:00;;;;;;;;;;;;;0,01;1,08;690;3760
07.11.2018 16:56:00;730;2280;0,003;0,002;0,002;2;2;15,32;15,33;0,11;0,21;1,01;;;;
07.11.2018 17:00:00;;;;;;;;;;;;;0,2;0,57;970;4240
07.11.2018 17:04:00;685;2713;0,01;0,02;;38;57;15,1;15,1;0,17;0,29;1,01;;;;
07.11.2018 17:12:00;;;;;;;;;;;;;0,02;0,45;778;3740
07.11.2018 17:23:00;;;;;;;;;;;;;0,06;2,44;770;4380
07.11.2018 17:33:00;773;2482;0,07;0,02;;10;2;14,9;15,1;0,46;0,03;1;;;;
07.11.2018 17:33:00;714;2154;0,01;0,01;;2;2;15;15,2;0,49;0,15;1,01;;;;
07.11.2018 17:42:00;800;2320;0,054;0,038;0,038;6;6;15,57;15,58;0,04;0,06;1,001;;;;
07.11.2018 17:50:00;;;;;;;;;;;;;0,31;1,26;850;2450
07.11.2018 18:18:00;;;;;;;;;;;;;0,8;2,4;870;4580
07.11.2018 18:23:00;770;2660;0,008;0,005;0,005;50;90;15,43;15,37;0,21;0,22;1,005;;;;
07.11.2018 18:38:00;780;2430;0,01;0,01;;1;1;15,1;15,1;0,47;0,23;1,01;;;;
07.11.2018 18:39:00;760;2200;0,081;0,017;0,017;5;5;15,54;15,52;0,23;0,34;1,015;;;;
07.11.2018 18:42:00;710;2730;0,138;0,153;0,156;48;53;14,89;14,55;0,27;0,6;1,021;;;;
07.11.2018 19:27:00;798;2828;0,01;0,01;;2;4;14,9;15,1;0,58;0,23;1,01;;;;
07.11.2018 20:10:00;830;2470;0,03;0,03;;4;4;15,1;15,1;0,23;0,15;1,01;;;;
08.11.2018 8:27:00;720;2120;0,022;0;0;50;6;15,42;15,42;0,07;0,08;1,003;;;;
08.11.2018 8:48:00;680;2220;0,435;0,211;0,215;84;90;14,32;14,51;0,57;0,64;1,019;;;;
08.11.2018 8:56:00;820;3120;0,269;0,258;0,326;36;41;11,63;11,62;4,06;3,94;1,22;;;;
08.11.2018 9:12:00;744;2503;0,01;0,01;;2;1;14,7;14,7;0,13;0,05;1;;;;
08.11.2018 9:12:00;;;;;;;;;;;;;0;1,37;930;3750
08.11.2018 9:24:00;720;2480;0;0;0;17;15;15,04;14,86;0,49;0,59;1,027;;;;
08.11.2018 9:29:00;701;2426;0,005;0,003;0,003;6;6;15,25;15,25;0,25;0,43;1,019;;;;
08.11.2018 9:39:00;;;;;;;;;;;;;0,68;0,9;750;4630
08.11.2018 9:58:00;;;;;;;;;;;;;1,35;1,03;778;4010
08.11.2018 9:58:00;;;;;;;;;;;;;1,63;1,31;781;4010
08.11.2018 9:58:00;;;;;;;;;;;;;3,1;1,24;780;4010
08.11.2018 10:06:00;;;;;;;;;;;;;0,14;1,02;820;4980
08.11.2018 10:13:00;;;;;;;;;;;;;0,7;2,28;730;4230
08.11.2018 10:16:00;;;;;;;;;;;;;0;1,16;558;2280
08.11.2018 10:16:00;719;2603;0,01;0,01;;0;0;14,8;15,2;0,48;0,17;1,01;;;;
08.11.2018 10:24:00;750;2270;0,04;0,11;;75;21;15;14,9;0,07;0,03;1;;;;
08.11.2018 10:32:00;850;2548;0,01;0,02;;47;36;14,8;14,9;0,41;0,03;1;;;;
08.11.2018 10:34:00;710;3260;0,014;0,024;0,024;26;29;15,02;14,89;0,24;0,52;1,022;;;;
08.11.2018 10:40:00;750;2290;0,001;0;0;13;11;15,25;15,25;0,09;0,16;1,007;;;;
08.11.2018 10:51:00;;;;;;;;;;;;;0;1,05;780;5090
08.11.2018 10:56:00;760;2970;0;0;;3;3;11,2;14,9;2,51;0,53;1,02;;;;
08.11.2018 10:57:00;;;;;;;;;;;;;2,65;1,46;750;4840
08.11.2018 11:00:00;;;;;;;;;;;;;0,03;2,08;800;4230
08.11.2018 11:06:00;790;2350;0,05;0,09;;97;11;14,6;14,9;0,62;0,01;1;;;;
08.11.2018 11:11:00;750;2360;0,01;0,01;;5;15;15,2;15,3;0,18;0,05;1;;;;
08.11.2018 11:16:00;734;2514;0,01;0,01;;7;6;14,9;15;0,25;0,08;1;;;;
08.11.2018 11:18:00;700;2520;0,02;0,06;;5;6;13,2;14,5;2,3;0,46;1,02;;;;
08.11.2018 11:22:00;729;2265;0;0,01;;5;4;15;15,2;0,74;0,26;1,01;;;;
08.11.2018 11:42:00;;;;;;;;;;;;;0,03;1,25;840;4890
08.11.2018 11:44:00;;;;;;;;;;;;;1,04;2,92;830;4650
08.11.2018 11:46:00;;;;;;;;;;;;;0;0,85;550;2140
08.11.2018 12:02:00;;;;;;;;;;;;;0,02;1,04;950;3970
08.11.2018 12:09:00;700;2180;0,01;0,03;;3;5;15,2;15,5;0,31;0,17;1,01;;;;
08.11.2018 12:12:00;;;;;;;;;;;;;0,21;3,1;800;4200
08.11.2018 12:12:00;;;;;;;;;;;;;0,21;3,1;800;4200
08.11.2018 12:16:00;;;;;;;;;;;;;0,04;1,32;720;4380
08.11.2018 12:18:00;800;2490;0,08;0,1;;13;10;14,4;14,8;0,85;0,4;1,02;;;;
08.11.2018 12:18:00;;;;;;;;;;;;;0,78;0,45;702;5000
08.11.2018 12:27:00;;;;;;;;;;;;;0,69;1,39;740;4530
08.11.2018 12:36:00;660;2670;0,01;0,01;;6;6;15,5;15,6;0,01;0,01;1;;;;
08.11.2018 12:37:00;729;2714;0,01;0,01;;1;2;14,9;15;0,24;0,06;1;;;;
08.11.2018 12:41:00;;;;;;;;;;;;;0,33;1,93;800;3950
08.11.2018 12:54:00;610;2230;0;0;;7;7;14,3;14,6;1,01;0,39;1,02;;;;
08.11.2018 12:57:00;860;2320;0,02;0,01;;1;1;15,3;15,1;0,04;0,02;1;;;;
08.11.2018 12:57:00;;;;;;;;;;;;;0,5;2,33;800;3950
08.11.2018 12:58:00;840;2670;0,6;0,64;;144;45;14,3;14,8;1,2;0,46;1;;;;
08.11.2018 12:58:00;780;2400;0,01;0,02;;0;0;15;14,8;0,16;0,53;1,02;;;;
08.11.2018 13:12:00;;;;;;;;;;;;;0,43;0,68;1100;4360
08.11.2018 13:13:00;;;;;;;;;;;;;0,06;0,41;707;4980
08.11.2018 13:17:00;648;2953;0,01;0,01;;16;15;15,3;15,3;0,06;0,04;1;;;;
08.11.2018 13:19:00;;;;;;;;;;;;;0,24;0,13;700;3790
08.11.2018 13:28:00;800;2010;0;0;0;11;8;15,22;15,25;0,06;0,11;1,005;;;;
08.11.2018 13:28:00;;;;;;;;;;;;;0,05;0,93;900;4860
08.11.2018 13:30:00;710;2596;0,01;0,01;;12;10;15,2;15,3;0,71;0,15;1,01;;;;
08.11.2018 13:39:00;790;2640;0,17;0,12;;48;25;12,9;14,5;2,9;0,47;1,02;;;;
08.11.2018 13:45:00;960;2250;0,1;0,203;0,206;50;57;14,8;14,56;0,45;0,48;1,014;;;;
08.11.2018 13:50:00;696;2657;0,01;0,01;;2;2;15,1;15,1;0,22;0,06;1;;;;
08.11.2018 13:58:00;;;;;;;;;;;;;0;1,2;780;5040
08.11.2018 14:01:00;;;;;;;;;;;;;0;0,7;680;4000
08.11.2018 14:08:00;716;2567;0,01;0,01;;10;10;14,9;14,9;0,16;0,16;1,01;;;;
08.11.2018 14:10:00;;;;;;;;;;;;;0,15;0,66;1040;4920
08.11.2018 14:12:00;750;2470;0,04;0,01;;11;9;15,3;15,5;0,01;0,01;1;;;;
08.11.2018 14:22:00;;;;;;;;;;;;;0,36;0,38;782;3970
08.11.2018 14:24:00;790;2820;0,02;0,06;;34;47;15,1;15,1;0;0;1;;;;
08.11.2018 14:29:00;770;2640;0,03;0,01;;74;50;15;15,3;0,5;0,11;1;;;;
